Date,Product,Units Sold,Revenue,Cost,Region,Transportation Cost,Salesperson,Source File
2022-04-01,Hex Nut Style Part,888,57300.86,35091.57,Pune,4500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Steel Cone Head,742,40825.78,25174.79,Chennai,3500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Flat Collar Ring,444,17442.98,11296.65,Pune,4500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Dual Bore Disc,855,35536.74,21373.36,Chennai,3500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Copper Cylindrical Shaft,378,17514.34,10722.39,Faridabad,7000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Threaded Copper Plug,675,31444.97,20084.72,Chennai,3500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Flat Tab Connector,888,36112.61,25377.3,Faridabad,7000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Small Circular Base,525,21534.56,14618.7,Chennai,3500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Round Plug Disc,641,29513.49,20859.75,Chennai,3500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Slotted Housing,688,29624.71,20293.26,Pune,4500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Hex Nut Style Part,552,22340.04,13549.93,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Steel Cone Head,452,19242.77,11627.32,Hosur,2000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Flat Collar Ring,844,53524.16,35712.98,Chennai,3500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Dual Bore Disc,853,35618.3,23049.97,Hosur,2000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Copper Cylindrical Shaft,602,27090.88,16709.82,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Threaded Copper Plug,647,29787.6,20541.6,Faridabad,7000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Flat Tab Connector,857,52500.57,35444.1,Faridabad,7000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Small Circular Base,616,22990.69,14721.77,Pune,4500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Round Plug Disc,255,10368.55,6815.47,Pune,4500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Slotted Housing,527,33653.6,21650.45,Faridabad,7000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Hex Nut Style Part,767,40693.69,29447.14,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Steel Cone Head,720,27466.56,18145.19,Chennai,3500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Flat Collar Ring,813,31428.17,19601.02,Chennai,3500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Dual Bore Disc,814,40115.2,25296.53,Faridabad,7000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Copper Cylindrical Shaft,352,16484.87,9956.9,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Threaded Copper Plug,928,34790.94,24290.58,Pune,4500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Flat Tab Connector,654,41058.6,30755.03,Hosur,2000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Small Circular Base,428,22619.72,14123.93,Bangalore,1000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Round Plug Disc,683,44160.85,31845.91,Chennai,3500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Slotted Housing,925,45628.92,29133.18,Hosur,2000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Hex Nut Style Part,537,24267.7,15313.46,Chennai,3500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Steel Cone Head,486,29815.47,20407.0,Pune,4500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Flat Collar Ring,319,19280.28,12771.17,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Dual Bore Disc,446,28082.48,19433.54,Pune,4500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Copper Cylindrical Shaft,646,28403.81,17374.87,Pune,4500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Threaded Copper Plug,871,37612.77,24098.41,Faridabad,7000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Flat Tab Connector,832,49600.55,33108.77,Hosur,2000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Small Circular Base,402,19388.07,13563.63,Chennai,3500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Round Plug Disc,585,23541.97,17452.53,Faridabad,7000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Slotted Housing,450,20903.33,14499.6,Hosur,2000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Hex Nut Style Part,743,35894.48,24172.37,Bangalore,1000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Steel Cone Head,413,26467.75,17081.44,Pune,4500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Flat Collar Ring,652,25242.58,18144.74,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Dual Bore Disc,679,37317.07,22600.11,Chennai,3500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Copper Cylindrical Shaft,671,26012.03,18066.07,Faridabad,7000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Threaded Copper Plug,858,50850.71,33243.07,Bangalore,1000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Flat Tab Connector,358,16045.4,10005.79,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Small Circular Base,847,32087.63,19696.84,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Round Plug Disc,533,23091.15,16350.63,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Slotted Housing,886,33640.99,23369.79,Hosur,2000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Hex Nut Style Part,801,45842.4,33173.7,Faridabad,7000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Steel Cone Head,306,12755.32,9467.5,Bangalore,1000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Flat Collar Ring,810,49479.3,35307.77,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-08-29,Dual Bore Disc,337,20163.85,12409.54,Faridabad,7000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Copper Cylindrical Shaft,653,27925.12,19649.1,Hosur,2000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Threaded Copper Plug,752,34258.77,22876.91,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Flat Tab Connector,743,32236.12,21042.98,Bangalore,1000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Small Circular Base,746,41885.56,28734.93,Hosur,2000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Round Plug Disc,274,17485.89,11988.73,Chennai,3500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Slotted Housing,839,48497.3,34560.94,Hosur,2000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Hex Nut Style Part,382,15448.84,10505.68,Bangalore,1000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Steel Cone Head,257,9231.92,5687.24,Pune,4500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Flat Collar Ring,250,13516.17,8396.26,Pune,4500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-09-28,Dual Bore Disc,390,23226.51,15608.93,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Copper Cylindrical Shaft,783,47731.45,35026.97,Chennai,3500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Threaded Copper Plug,361,15358.04,9483.82,Chennai,3500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Flat Tab Connector,913,54454.34,33302.92,Bangalore,1000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Small Circular Base,436,19966.49,13262.85,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Round Plug Disc,724,40039.91,29780.62,Pune,4500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Slotted Housing,652,33845.02,24491.51,Hosur,2000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Hex Nut Style Part,518,24984.18,15905.37,Faridabad,7000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Steel Cone Head,592,33450.01,20679.0,Chennai,3500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Flat Collar Ring,741,42379.45,25625.78,Pune,4500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-10-28,Dual Bore Disc,392,24160.29,14792.89,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Copper Cylindrical Shaft,563,30107.87,18251.14,Pune,4500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Threaded Copper Plug,305,15471.52,10438.4,Chennai,3500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Flat Tab Connector,403,24588.09,16673.39,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Small Circular Base,735,30278.95,20413.98,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Round Plug Disc,726,35330.33,26008.94,Bangalore,1000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Slotted Housing,450,27251.02,18190.7,Hosur,2000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Hex Nut Style Part,505,26313.85,16704.26,Faridabad,7000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Steel Cone Head,727,45335.95,29523.31,Hosur,2000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Flat Collar Ring,294,18150.9,11795.15,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-11-27,Dual Bore Disc,450,24285.89,15347.49,Pune,4500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Copper Cylindrical Shaft,278,17611.87,11595.43,Faridabad,7000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Threaded Copper Plug,758,32079.76,20701.34,Pune,4500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Flat Tab Connector,841,33061.09,22775.15,Bangalore,1000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Small Circular Base,322,19588.18,13271.06,Chennai,3500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Round Plug Disc,669,32560.27,21291.34,Pune,4500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Slotted Housing,717,45980.62,34355.94,Bangalore,1000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Hex Nut Style Part,484,23880.83,17377.63,Bangalore,1000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Steel Cone Head,390,22737.23,17013.2,Pune,4500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Flat Collar Ring,323,15142.86,10469.12,Pune,4500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Dual Bore Disc,368,14467.19,9271.88,Pune,4500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Copper Cylindrical Shaft,589,21794.39,14488.78,Pune,4500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Threaded Copper Plug,320,11814.37,8036.84,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Flat Tab Connector,871,49672.61,32391.39,Chennai,3500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Small Circular Base,771,49141.79,32436.66,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Round Plug Disc,416,21321.81,15402.27,Bangalore,1000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Slotted Housing,315,18019.88,12650.36,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Hex Nut Style Part,542,23996.47,16839.1,Pune,4500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Steel Cone Head,525,26346.54,15870.98,Faridabad,7000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Flat Collar Ring,856,39880.35,27398.27,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-31,Dual Bore Disc,423,20197.84,14386.3,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Copper Cylindrical Shaft,428,15268.7,10156.01,Chennai,3500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Threaded Copper Plug,812,48723.71,31457.08,Faridabad,7000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Flat Tab Connector,924,41285.61,26006.95,Faridabad,7000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Small Circular Base,910,51989.77,33329.11,Chennai,3500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Round Plug Disc,916,39142.13,25708.48,Hosur,2000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Slotted Housing,268,16221.75,11558.31,Chennai,3500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Hex Nut Style Part,351,17555.15,12310.37,Hosur,2000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Steel Cone Head,785,47932.94,32979.18,Pune,4500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Flat Collar Ring,754,45388.03,28550.93,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-03-02,Dual Bore Disc,880,56627.0,38429.51,Hosur,2000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Copper Cylindrical Shaft,368,22172.14,15951.9,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Threaded Copper Plug,351,14487.66,8743.18,Pune,4500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Flat Tab Connector,382,20536.09,12527.19,Hosur,2000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Small Circular Base,683,32590.95,20494.32,Bangalore,1000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Round Plug Disc,481,24696.51,17311.27,Chennai,3500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Slotted Housing,546,30274.83,19513.87,Pune,4500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Hex Nut Style Part,506,17886.59,12126.47,Chennai,3500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Steel Cone Head,437,22201.19,13782.14,Bangalore,1000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Flat Collar Ring,921,45475.36,33373.16,Bangalore,1000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-04-01,Dual Bore Disc,817,35643.66,23020.64,Chennai,3500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Copper Cylindrical Shaft,484,29046.65,19380.2,Faridabad,7000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Threaded Copper Plug,821,36863.97,25213.57,Pune,4500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Flat Tab Connector,772,34865.6,21736.34,Pune,4500,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Small Circular Base,901,50362.98,35564.34,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Round Plug Disc,576,26221.59,19340.52,Hosur,2000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Slotted Housing,319,14300.41,10612.76,Faridabad,7000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Hex Nut Style Part,663,37753.77,22679.68,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Steel Cone Head,819,42199.62,26673.05,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Flat Collar Ring,925,39188.9,26835.71,Faridabad,7000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-01,Dual Bore Disc,270,17427.17,10515.94,Faridabad,7000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Copper Cylindrical Shaft,674,36813.2,26333.13,Faridabad,7000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Threaded Copper Plug,408,21716.28,15499.8,Hosur,2000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Flat Tab Connector,933,59289.72,39971.59,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Small Circular Base,291,16462.34,10472.35,Pune,4500,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Round Plug Disc,375,23914.92,17086.21,Hosur,2000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Slotted Housing,431,22297.17,14956.64,Faridabad,7000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Hex Nut Style Part,791,30672.63,18671.9,Chennai,3500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Steel Cone Head,381,21078.83,13971.82,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Flat Collar Ring,522,23706.75,17698.5,Hosur,2000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-05-31,Dual Bore Disc,269,15553.67,9669.2,Bangalore,1000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Copper Cylindrical Shaft,714,35526.72,25372.68,Faridabad,7000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Threaded Copper Plug,771,41739.06,25486.72,Faridabad,7000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Flat Tab Connector,872,37082.49,27426.85,Pune,4500,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Small Circular Base,587,25253.04,18876.87,Pune,4500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Round Plug Disc,943,38287.47,25504.98,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Slotted Housing,483,27827.54,17760.4,Bangalore,1000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Hex Nut Style Part,826,38804.64,25650.19,Hosur,2000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Steel Cone Head,395,15936.47,9723.25,Faridabad,7000,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Flat Collar Ring,468,20296.62,13813.9,Hosur,2000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-06-30,Dual Bore Disc,374,22004.72,15216.42,Faridabad,7000,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Copper Cylindrical Shaft,647,30967.03,19517.04,Faridabad,7000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Threaded Copper Plug,609,33602.59,21651.75,Bangalore,1000,Rohit,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Flat Tab Connector,754,26935.92,19536.01,Faridabad,7000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Small Circular Base,834,52798.14,35400.68,Hosur,2000,Kavya,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Round Plug Disc,936,43055.07,28438.75,Chennai,3500,Arjun,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Slotted Housing,805,40154.38,28737.61,Bangalore,1000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Hex Nut Style Part,716,41918.64,29692.9,Chennai,3500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Steel Cone Head,875,46504.61,30398.92,Bangalore,1000,Nikhil,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Flat Collar Ring,557,27777.86,19888.99,Chennai,3500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-07-30,Dual Bore Disc,644,41484.45,25095.27,Pune,4500,Meera,SmartSalesAI_2022_ColdForged_Parts_200rows.csv
2022-01-01,Round Filter Cap,567,18744.49,11423.73,Bangalore,1000,Meera,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-01,Tall Cylindrical Shell,639,31773.06,23617.63,Chennai,3500,Kavya,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-01,Flat Top Cover,332,19336.26,14297.23,Chennai,3500,Nikhil,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-01,White Filter Housing,602,22758.57,14347.05,Hosur,2000,Nikhil,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-01,Black Dome Shell,564,27707.74,17672.68,Chennai,3500,Nikhil,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-01,Painted Filter Cup,274,14645.31,9218.29,Hosur,2000,Kavya,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-01,ETP Base Plate,615,25574.46,16858.11,Bangalore,1000,Kavya,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-01,Perforated Disc,327,17293.18,12535.38,Faridabad,7000,Meera,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-31,Round Filter Cap,856,44956.41,28419.02,Faridabad,7000,Nikhil,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-31,Tall Cylindrical Shell,590,21598.41,15370.83,Faridabad,7000,Nikhil,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-31,Flat Top Cover,591,35417.86,24245.5,Bangalore,1000,Arjun,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-31,White Filter Housing,260,9490.0,6033.21,Pune,4500,Kavya,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-31,Black Dome Shell,373,17987.38,12510.19,Pune,4500,Arjun,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-31,Painted Filter Cup,572,19409.17,12961.53,Pune,4500,Kavya,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-31,ETP Base Plate,947,36187.16,23795.65,Faridabad,7000,Meera,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-01-31,Perforated Disc,654,39681.96,28175.97,Hosur,2000,Kavya,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-03-02,Round Filter Cap,638,24573.18,16658.95,Bangalore,1000,Nikhil,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-03-02,Tall Cylindrical Shell,483,15636.8,9683.58,Pune,4500,Arjun,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-03-02,Flat Top Cover,776,38099.25,28399.56,Chennai,3500,Rohit,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-03-02,White Filter Housing,462,21740.86,14865.86,Chennai,3500,Nikhil,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-03-02,Black Dome Shell,732,37221.8,24206.49,Faridabad,7000,Arjun,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-03-02,Painted Filter Cup,554,23179.36,16874.37,Pune,4500,Arjun,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-03-02,ETP Base Plate,480,27982.7,19351.65,Chennai,3500,Meera,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-03-02,Perforated Disc,660,38735.67,28233.7,Faridabad,7000,Kavya,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-04-01,Round Filter Cap,549,19324.0,13557.54,Chennai,3500,Nikhil,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
2022-04-01,Tall Cylindrical Shell,876,43247.16,27550.67,Pune,4500,Arjun,SmartSalesAI_2022_Sheet_Metal_Products_200rows.csv
